customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Predicted Churn,Churn Probability,Recommendation,Prediction Status
3908,1,0,1,1,34,1,2,1,0,0,2,0,2,0,0,0,2,87.45,2480,1,1,0.53,📉 Offer retention benefit,✅ Correct
471,1,0,1,1,52,1,0,1,0,2,2,2,0,0,0,0,0,85.8,3766,0,0,0.08,🤝 Maintain engagement,✅ Correct
4838,1,0,0,1,10,1,0,1,0,0,2,2,2,0,0,1,2,91.1,6474,0,0,0.28,🤝 Maintain engagement,✅ Correct
6845,0,0,1,1,29,1,0,1,0,0,0,0,0,0,0,1,2,70.75,1579,1,1,0.58,📉 Offer retention benefit,✅ Correct
315,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.1,852,0,0,0.03,🤝 Maintain engagement,✅ Correct
6291,0,0,1,1,47,1,0,2,1,1,1,1,1,1,1,0,3,20.05,6450,0,0,0.03,🤝 Maintain engagement,✅ Correct
4820,0,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,74.8,1376,0,0,0.08,🤝 Maintain engagement,✅ Correct
1825,0,0,0,0,65,1,2,2,1,1,1,1,1,1,1,0,1,24.8,1060,0,0,0.04,🤝 Maintain engagement,✅ Correct
2900,1,0,0,0,4,1,2,1,0,0,0,2,2,2,0,1,3,100.85,3405,0,1,0.63,📉 Offer retention benefit,❌ Incorrect
2743,0,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,101.35,401,1,1,0.82,📉 Offer retention benefit,✅ Correct
4815,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,81.7,6059,1,0,0.5,🤝 Maintain engagement,❌ Incorrect
5059,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,2,68.25,1789,1,0,0.46,🤝 Maintain engagement,❌ Incorrect
1988,1,0,0,0,34,1,0,1,0,2,2,2,2,2,0,1,2,105.1,3140,0,0,0.34,🤝 Maintain engagement,✅ Correct
858,1,0,1,0,14,1,0,2,1,1,1,1,1,1,2,0,3,20.4,2523,0,0,0.05,🤝 Maintain engagement,✅ Correct
2952,1,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,2,79.15,2753,1,1,0.59,📉 Offer retention benefit,✅ Correct
3021,0,0,1,1,13,1,0,2,1,1,1,1,1,1,1,0,3,20.0,1794,0,0,0.02,🤝 Maintain engagement,✅ Correct
3000,1,0,1,1,65,1,2,0,0,2,0,2,2,2,2,1,0,79.4,4292,0,0,0.02,🤝 Maintain engagement,✅ Correct
4303,0,0,1,1,23,1,0,0,2,0,0,2,0,0,1,0,1,57.2,779,0,0,0.06,🤝 Maintain engagement,✅ Correct
4612,0,0,1,0,55,1,0,0,2,2,2,0,0,0,2,0,2,58.6,2664,0,0,0.04,🤝 Maintain engagement,✅ Correct
4480,0,0,1,0,49,1,0,1,0,2,0,0,2,2,2,1,2,94.8,3973,0,0,0.15,🤝 Maintain engagement,✅ Correct
215,0,0,1,0,60,1,2,1,0,2,2,0,2,2,1,0,0,102.5,5024,0,0,0.28,🤝 Maintain engagement,✅ Correct
735,1,0,1,1,69,1,0,2,1,1,1,1,1,1,1,1,1,20.35,822,0,0,0.02,🤝 Maintain engagement,✅ Correct
5372,0,0,0,0,40,1,2,1,0,0,0,0,2,0,0,1,2,84.9,2923,0,1,0.57,📉 Offer retention benefit,❌ Incorrect
5117,0,0,1,0,67,1,0,0,2,2,0,2,0,2,2,1,1,69.2,3954,0,0,0.01,🤝 Maintain engagement,✅ Correct
2321,0,1,0,0,35,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3008,1,1,0.73,📉 Offer retention benefit,✅ Correct
4119,0,0,1,1,19,1,2,1,0,0,0,2,2,2,1,1,2,100.95,1451,1,0,0.42,🤝 Maintain engagement,❌ Incorrect
1245,1,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,20.85,2362,0,0,0.02,🤝 Maintain engagement,✅ Correct
6782,1,0,0,1,41,1,2,1,0,2,0,0,2,0,0,1,0,88.5,3146,0,0,0.13,🤝 Maintain engagement,✅ Correct
5033,1,0,0,0,4,0,1,0,2,0,2,0,0,0,0,0,3,35.0,640,0,0,0.15,🤝 Maintain engagement,✅ Correct
6463,1,0,1,1,24,1,0,0,2,0,0,2,0,0,0,0,2,55.15,581,0,0,0.26,🤝 Maintain engagement,✅ Correct
5179,1,0,0,0,5,0,1,0,0,2,0,0,2,2,0,1,1,50.95,1929,0,1,0.54,📉 Offer retention benefit,❌ Incorrect
1381,1,0,0,0,5,1,2,0,0,2,0,0,0,2,0,1,2,64.0,3190,0,0,0.29,🤝 Maintain engagement,✅ Correct
736,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,69.1,5440,1,1,0.55,📉 Offer retention benefit,✅ Correct
3456,1,0,1,1,72,1,2,0,2,2,2,2,2,0,2,0,0,80.2,4716,0,0,0.04,🤝 Maintain engagement,✅ Correct
1519,1,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,1,49.3,426,0,0,0.42,🤝 Maintain engagement,✅ Correct
6489,1,0,1,0,42,1,2,0,2,0,2,2,2,2,2,0,1,84.35,3095,0,0,0.07,🤝 Maintain engagement,✅ Correct
920,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.05,6131,0,0,0.28,🤝 Maintain engagement,✅ Correct
2988,0,0,0,0,68,1,2,1,2,2,2,2,2,2,1,1,1,117.2,6035,0,0,0.13,🤝 Maintain engagement,✅ Correct
972,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.1,4774,0,0,0.04,🤝 Maintain engagement,✅ Correct
1804,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5448,1,1,0.52,📉 Offer retention benefit,✅ Correct
5519,0,0,0,0,31,1,2,1,0,2,2,0,2,2,1,1,2,103.45,2662,1,0,0.17,🤝 Maintain engagement,❌ Incorrect
5530,1,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,77.95,2651,1,1,0.68,📉 Offer retention benefit,✅ Correct
85,0,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,2,109.95,5843,0,0,0.24,🤝 Maintain engagement,✅ Correct
3633,0,1,0,0,38,1,2,1,0,0,0,0,2,2,0,0,2,94.75,3158,0,0,0.3,🤝 Maintain engagement,✅ Correct
6794,1,0,1,1,3,1,0,1,0,2,0,2,0,0,0,1,2,80.0,2055,0,0,0.43,🤝 Maintain engagement,✅ Correct
151,1,0,1,1,48,1,2,0,0,2,0,2,2,2,2,0,2,79.65,3312,0,0,0.02,🤝 Maintain engagement,✅ Correct
1865,1,0,1,0,15,1,2,2,1,1,1,1,1,1,2,0,3,25.2,3310,0,0,0.08,🤝 Maintain engagement,✅ Correct
4302,1,0,0,0,25,1,0,2,1,1,1,1,1,1,1,0,1,19.9,4410,0,0,0.09,🤝 Maintain engagement,✅ Correct
6966,1,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.45,5910,1,1,0.52,📉 Offer retention benefit,✅ Correct
4353,1,0,0,0,48,0,1,0,2,2,0,0,2,0,0,1,2,44.8,1734,0,0,0.11,🤝 Maintain engagement,✅ Correct
6443,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.3,1612,0,0,0.34975,🤝 Maintain engagement,✅ Correct
2963,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.2,1479,0,0,0.33375,🤝 Maintain engagement,✅ Correct
1653,1,0,0,0,37,1,0,1,0,2,2,0,0,0,1,0,2,80.05,2615,0,0,0.07,🤝 Maintain engagement,✅ Correct
6805,0,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,0,107.35,5546,0,0,0.18,🤝 Maintain engagement,✅ Correct
6458,1,0,1,0,26,0,1,0,2,2,2,0,2,0,1,0,0,47.85,355,0,0,0.08,🤝 Maintain engagement,✅ Correct
4744,0,0,1,0,63,1,0,0,2,2,0,2,2,0,1,0,1,70.8,3774,0,0,0.02,🤝 Maintain engagement,✅ Correct
3535,0,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0,3,29.5,2203,1,0,0.23,🤝 Maintain engagement,❌ Incorrect
2718,1,0,0,0,2,1,0,0,2,0,0,0,2,2,0,1,2,70.75,850,1,1,0.56,📉 Offer retention benefit,✅ Correct
1489,0,1,1,0,18,1,0,0,2,0,0,0,0,2,0,1,1,59.1,25,0,0,0.42,🤝 Maintain engagement,✅ Correct
2751,1,0,1,0,64,1,2,2,1,1,1,1,1,1,2,0,3,25.55,1217,0,0,0.03,🤝 Maintain engagement,✅ Correct
5722,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,5838,1,1,0.73,📉 Offer retention benefit,✅ Correct
2950,1,0,0,1,28,1,0,2,1,1,1,1,1,1,0,0,3,20.25,4466,0,0,0.09,🤝 Maintain engagement,✅ Correct
3557,1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.55,5773,0,1,0.59,📉 Offer retention benefit,❌ Incorrect
478,0,0,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,85.65,2934,1,1,0.76,📉 Offer retention benefit,✅ Correct
5438,0,1,0,0,38,1,0,0,0,2,2,2,2,0,1,1,1,70.15,2144,1,1,0.53,📉 Offer retention benefit,✅ Correct
6676,0,0,1,0,66,1,2,1,0,2,2,0,0,2,1,0,2,95.3,5075,0,0,0.16,🤝 Maintain engagement,✅ Correct
1122,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,5506,0,1,0.54,📉 Offer retention benefit,❌ Incorrect
3817,1,0,1,0,18,1,0,0,0,0,0,2,0,0,0,1,3,50.3,6341,0,0,0.16,🤝 Maintain engagement,✅ Correct
5887,0,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4162,1,1,0.56,📉 Offer retention benefit,✅ Correct
5433,0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,19.85,0,0,0,0.16,🤝 Maintain engagement,✅ Correct
5377,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,46.3,3906,1,0,0.38,🤝 Maintain engagement,❌ Incorrect
3192,0,0,0,1,12,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1747,0,0,0.12,🤝 Maintain engagement,✅ Correct
221,1,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,106.3,3770,1,1,0.83,📉 Offer retention benefit,✅ Correct
6914,0,0,0,0,12,1,2,2,1,1,1,1,1,1,0,0,2,25.0,2741,0,0,0.18,🤝 Maintain engagement,✅ Correct
5942,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,20.3,153,0,0,0.03,🤝 Maintain engagement,✅ Correct
572,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.35,4671,0,1,0.51,📉 Offer retention benefit,❌ Incorrect
1042,1,0,0,0,12,1,0,1,0,0,2,2,0,2,0,1,2,89.4,190,1,0,0.48,🤝 Maintain engagement,❌ Incorrect
6135,1,0,1,1,68,1,2,0,2,2,2,2,2,2,2,0,1,88.0,5026,0,0,0.03,🤝 Maintain engagement,✅ Correct
4270,1,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,3787,1,1,0.56,📉 Offer retention benefit,✅ Correct
773,1,1,0,0,49,1,0,0,0,0,0,0,0,0,0,0,3,43.8,1735,0,0,0.27,🤝 Maintain engagement,✅ Correct
258,0,0,0,0,40,0,1,0,2,2,2,0,2,2,1,0,1,62.05,2172,0,0,0.06,🤝 Maintain engagement,✅ Correct
3219,1,0,0,0,16,1,0,2,1,1,1,1,1,1,1,0,0,20.1,2762,0,0,0.13,🤝 Maintain engagement,✅ Correct
4501,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,74.15,6070,1,0,0.49,🤝 Maintain engagement,❌ Incorrect
917,1,0,1,0,72,1,2,1,0,2,2,0,2,2,1,1,2,101.35,5681,0,0,0.28,🤝 Maintain engagement,✅ Correct
1746,1,1,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,84.05,1428,0,1,0.86,📉 Offer retention benefit,❌ Incorrect
4920,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,3,20.9,3866,0,0,0.04,🤝 Maintain engagement,✅ Correct
1470,1,1,0,0,71,1,2,1,0,2,2,0,2,2,1,1,2,105.9,5786,0,0,0.26,🤝 Maintain engagement,✅ Correct
612,1,0,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,99.5,107,1,1,0.84,📉 Offer retention benefit,✅ Correct
5443,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.15,3737,1,0,0.45,🤝 Maintain engagement,❌ Incorrect
769,1,0,0,0,16,1,0,0,0,2,0,2,0,0,0,1,3,53.9,6155,1,0,0.35,🤝 Maintain engagement,❌ Incorrect
6444,1,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,3,85.45,6210,1,1,0.79,📉 Offer retention benefit,✅ Correct
3162,0,0,1,0,12,1,0,1,0,2,0,0,0,2,0,1,1,85.05,6529,0,0,0.47,🤝 Maintain engagement,✅ Correct
5002,1,0,0,0,54,0,1,0,2,0,0,2,0,2,1,0,0,44.1,2005,0,0,0.0,🤝 Maintain engagement,✅ Correct
6268,1,0,1,0,68,1,2,1,0,2,2,2,0,0,2,0,1,90.2,5088,0,0,0.11,🤝 Maintain engagement,✅ Correct
1528,1,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,3,50.85,2027,1,0,0.4,🤝 Maintain engagement,❌ Incorrect
2735,1,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,2,59.2,4842,1,0,0.48,🤝 Maintain engagement,❌ Incorrect
3874,0,0,0,0,27,1,0,0,2,0,0,2,0,0,0,0,3,53.45,854,0,0,0.19,🤝 Maintain engagement,✅ Correct
2531,0,0,0,0,21,1,0,2,1,1,1,1,1,1,0,1,3,19.95,3557,0,0,0.09,🤝 Maintain engagement,✅ Correct
472,0,0,0,0,13,1,0,1,0,0,2,0,2,0,0,1,2,83.2,121,1,1,0.6,📉 Offer retention benefit,✅ Correct
6114,1,1,0,0,64,1,2,0,0,2,2,2,0,2,0,0,1,74.65,4110,0,0,0.22,🤝 Maintain engagement,✅ Correct
2559,1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,54.9,4492,1,1,0.53,📉 Offer retention benefit,✅ Correct
2429,0,0,1,0,57,0,1,0,0,2,2,2,2,2,2,1,0,57.5,2842,0,0,0.04,🤝 Maintain engagement,✅ Correct
3922,1,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,2,103.9,1890,1,1,0.66,📉 Offer retention benefit,✅ Correct
2716,0,0,0,0,19,1,0,2,1,1,1,1,1,1,2,0,3,19.65,3099,0,0,0.09,🤝 Maintain engagement,✅ Correct
1256,0,0,1,0,31,1,0,1,0,0,2,0,2,2,1,1,2,93.8,2540,0,0,0.26,🤝 Maintain engagement,✅ Correct
5056,0,0,0,0,52,1,2,0,2,2,2,2,2,2,2,1,3,89.25,3938,0,0,0.02,🤝 Maintain engagement,✅ Correct
944,1,0,0,0,46,1,2,1,0,2,2,0,0,2,1,1,2,94.15,3753,0,0,0.13,🤝 Maintain engagement,✅ Correct
3275,1,1,0,0,11,1,2,0,2,0,0,0,0,0,0,1,2,55.6,4786,0,0,0.28,🤝 Maintain engagement,✅ Correct
3770,1,0,1,1,53,0,1,0,2,2,2,0,0,2,0,1,0,48.7,2141,0,0,0.09,🤝 Maintain engagement,✅ Correct
3491,1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,19.25,1346,1,0,0.36,🤝 Maintain engagement,❌ Incorrect
1997,0,1,0,0,57,1,2,1,0,2,0,2,2,2,0,1,0,104.9,4849,0,0,0.38,🤝 Maintain engagement,✅ Correct
1725,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,75.45,1030,1,1,0.66,📉 Offer retention benefit,✅ Correct
5370,1,1,0,0,2,1,0,0,2,2,0,0,0,0,0,0,3,54.85,79,1,1,0.67,📉 Offer retention benefit,✅ Correct
2545,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.9,705,0,0,0.04,🤝 Maintain engagement,✅ Correct
6784,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1482,0,1,0.55,📉 Offer retention benefit,❌ Incorrect
1861,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,25.05,1100,0,0,0.05,🤝 Maintain engagement,✅ Correct
4082,0,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,84.45,4935,0,0,0.03,🤝 Maintain engagement,✅ Correct
265,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.3,3741,0,0,0.3,🤝 Maintain engagement,✅ Correct
3672,0,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.1,6442,1,1,0.72,📉 Offer retention benefit,✅ Correct
6276,1,0,0,0,41,1,0,0,2,0,2,2,2,2,1,1,0,79.85,2885,0,0,0.09,🤝 Maintain engagement,✅ Correct
4457,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,25.55,1439,0,0,0.0,🤝 Maintain engagement,✅ Correct
5815,0,0,1,0,6,1,2,1,0,0,0,0,0,0,0,1,2,75.5,3718,1,1,0.51,📉 Offer retention benefit,✅ Correct
3200,1,0,1,1,4,1,0,1,0,0,2,0,0,0,0,1,2,73.75,2828,1,1,0.62,📉 Offer retention benefit,✅ Correct
5328,0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,96.05,283,1,1,0.79,📉 Offer retention benefit,✅ Correct
1021,1,0,1,0,58,1,2,0,2,0,0,2,0,2,1,1,2,68.4,3395,0,0,0.04,🤝 Maintain engagement,✅ Correct
2467,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.65,989,0,0,0.13,🤝 Maintain engagement,✅ Correct
6016,1,0,1,0,65,1,0,0,2,0,2,0,0,0,0,1,3,55.15,3167,0,0,0.09,🤝 Maintain engagement,✅ Correct
6771,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.6,5513,0,0,0.47,🤝 Maintain engagement,✅ Correct
424,0,0,1,0,56,1,0,2,1,1,1,1,1,1,1,0,1,19.95,241,0,0,0.01,🤝 Maintain engagement,✅ Correct
5139,0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.0,5665,0,0,0.29,🤝 Maintain engagement,✅ Correct
5424,1,0,1,1,58,1,0,0,0,0,0,0,0,0,1,1,3,44.1,2056,0,0,0.04,🤝 Maintain engagement,✅ Correct
3277,0,0,1,0,62,1,2,1,0,0,2,2,2,2,2,1,0,107.6,5460,0,0,0.26,🤝 Maintain engagement,✅ Correct
6386,0,0,0,0,26,1,2,0,2,2,0,0,0,0,1,0,2,61.55,1034,0,0,0.03,🤝 Maintain engagement,✅ Correct
4827,0,0,0,0,62,1,2,1,2,2,2,0,0,0,0,0,0,90.7,4624,0,0,0.08,🤝 Maintain engagement,✅ Correct
3965,1,0,1,1,58,1,0,1,2,2,0,0,2,2,1,0,1,99.25,4813,0,0,0.13,🤝 Maintain engagement,✅ Correct
1125,1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,2,91.7,5172,0,0,0.05,🤝 Maintain engagement,✅ Correct
2164,1,0,1,1,61,1,2,1,2,2,2,0,0,2,1,1,1,100.7,4927,0,0,0.08,🤝 Maintain engagement,✅ Correct
5981,1,0,0,0,42,1,2,0,0,0,2,2,2,2,2,1,1,78.45,2929,0,0,0.03,🤝 Maintain engagement,✅ Correct
4216,0,0,0,0,18,1,2,1,0,0,0,0,2,0,0,0,0,84.3,967,0,0,0.29,🤝 Maintain engagement,✅ Correct
3003,1,0,0,0,56,1,0,2,1,1,1,1,1,1,2,1,0,19.55,161,0,0,0.03,🤝 Maintain engagement,✅ Correct
3496,1,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,88.95,3076,1,1,0.62,📉 Offer retention benefit,✅ Correct
6773,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,1,20.45,6102,0,0,0.23,🤝 Maintain engagement,✅ Correct
4754,1,0,0,1,35,1,0,0,2,2,0,0,0,0,1,0,1,55.6,1646,0,0,0.03,🤝 Maintain engagement,✅ Correct
512,1,0,1,1,64,1,2,1,2,0,0,2,0,0,0,1,0,86.8,4451,0,0,0.08,🤝 Maintain engagement,✅ Correct
4573,1,0,0,0,31,1,0,2,1,1,1,1,1,1,1,0,3,20.95,5395,0,0,0.05,🤝 Maintain engagement,✅ Correct
799,1,1,1,0,67,1,0,2,1,1,1,1,1,1,2,1,0,20.05,480,0,0,0.0,🤝 Maintain engagement,✅ Correct
1432,1,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,924,1,0,0.3,🤝 Maintain engagement,❌ Incorrect
3372,1,1,1,0,70,1,2,1,2,2,2,2,2,2,2,1,2,113.65,5877,0,0,0.18,🤝 Maintain engagement,✅ Correct
3471,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,53.4,1454,1,0,0.32,🤝 Maintain engagement,❌ Incorrect
5023,0,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,101.9,4601,1,1,0.63,📉 Offer retention benefit,✅ Correct
3427,0,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,59.5,549,0,0,0.21,🤝 Maintain engagement,✅ Correct
3756,1,0,1,1,29,1,0,1,0,0,0,0,2,2,0,1,1,87.8,2269,0,0,0.36,🤝 Maintain engagement,✅ Correct
3415,1,0,0,0,47,0,1,0,2,0,2,2,0,0,2,0,3,41.9,1450,0,0,0.0,🤝 Maintain engagement,✅ Correct
1113,1,0,1,1,68,1,2,1,0,0,0,0,2,0,1,1,2,83.0,4696,1,0,0.19,🤝 Maintain engagement,❌ Incorrect
405,0,0,0,1,12,1,0,0,2,0,0,0,2,2,0,1,3,69.85,6163,0,0,0.24,🤝 Maintain engagement,✅ Correct
2289,1,0,1,1,8,1,0,0,0,2,0,2,0,0,0,0,0,56.3,3424,0,0,0.16,🤝 Maintain engagement,✅ Correct
2923,0,0,1,0,54,1,2,1,2,2,2,0,2,2,0,0,2,109.55,4994,0,0,0.27,🤝 Maintain engagement,✅ Correct
721,0,0,1,1,69,1,0,1,0,2,0,2,2,0,2,1,3,92.15,5202,0,0,0.12,🤝 Maintain engagement,✅ Correct
6118,1,0,0,0,26,1,2,0,2,2,0,0,2,0,0,1,0,69.5,1348,0,0,0.17,🤝 Maintain engagement,✅ Correct
4773,1,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,97.0,5574,0,0,0.06,🤝 Maintain engagement,✅ Correct
1239,1,0,0,0,70,0,1,0,2,0,2,2,2,2,2,1,0,58.35,3598,0,0,0.0,🤝 Maintain engagement,✅ Correct
2044,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,50.6,4231,1,0,0.27,🤝 Maintain engagement,❌ Incorrect
2884,0,0,0,0,10,1,0,1,0,0,0,0,2,2,0,1,2,89.5,6246,1,1,0.54,📉 Offer retention benefit,✅ Correct
241,1,0,1,1,28,1,0,1,0,0,0,0,0,0,1,1,0,70.4,1598,0,0,0.13,🤝 Maintain engagement,✅ Correct
3142,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.8,5452,1,1,0.5116666666666666,📉 Offer retention benefit,✅ Correct
6988,1,0,1,0,21,1,2,1,0,0,0,0,2,2,0,1,2,94.3,1549,0,1,0.51,📉 Offer retention benefit,❌ Incorrect
6183,0,1,1,0,51,1,2,1,2,0,2,0,2,0,0,1,0,93.8,4025,1,0,0.34,🤝 Maintain engagement,❌ Incorrect
5589,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,0,19.55,16,0,0,0.15,🤝 Maintain engagement,✅ Correct
6608,0,0,0,1,53,1,0,1,2,2,2,0,0,2,1,0,2,95.95,4266,0,0,0.08,🤝 Maintain engagement,✅ Correct
1668,0,0,1,0,24,1,2,1,0,0,2,0,2,2,0,1,2,101.05,2031,1,1,0.63,📉 Offer retention benefit,✅ Correct
5807,1,0,1,0,70,1,2,0,2,2,2,2,2,2,2,1,1,94.8,5415,0,0,0.06,🤝 Maintain engagement,✅ Correct
1154,0,0,0,0,61,1,2,1,2,2,2,0,2,2,1,1,2,107.75,5220,0,0,0.12,🤝 Maintain engagement,✅ Correct
1270,1,0,0,0,11,1,0,0,2,0,0,2,0,0,1,1,3,54.6,5031,0,0,0.14,🤝 Maintain engagement,✅ Correct
3102,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,71.3,1021,0,1,0.57,📉 Offer retention benefit,❌ Incorrect
290,0,0,0,0,25,1,0,2,1,1,1,1,1,1,1,1,0,19.5,4335,0,0,0.09,🤝 Maintain engagement,✅ Correct
1891,1,0,0,0,41,1,2,0,0,2,0,0,0,0,1,1,1,56.3,2000,0,0,0.05,🤝 Maintain engagement,✅ Correct
4220,0,0,1,0,18,1,2,1,0,0,0,0,2,2,0,1,2,94.7,1183,1,1,0.7,📉 Offer retention benefit,✅ Correct
625,0,1,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.15,5862,1,0,0.27,🤝 Maintain engagement,❌ Incorrect
2449,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,1,90.55,5061,0,0,0.01,🤝 Maintain engagement,✅ Correct
2867,1,0,1,1,34,1,0,0,2,2,2,0,0,0,1,1,3,60.8,1674,0,0,0.04,🤝 Maintain engagement,✅ Correct
316,0,0,0,0,29,1,0,1,0,0,2,2,2,2,0,1,1,98.8,2434,0,0,0.25,🤝 Maintain engagement,✅ Correct
4258,0,1,1,0,40,1,0,1,2,2,2,2,2,0,1,1,1,98.15,3509,0,0,0.23,🤝 Maintain engagement,✅ Correct
2629,0,0,1,0,36,0,1,0,2,0,2,0,0,0,1,0,3,35.35,580,0,0,0.05,🤝 Maintain engagement,✅ Correct
5013,1,0,1,0,46,1,2,1,0,2,0,2,2,2,1,1,2,103.15,3901,0,0,0.16,🤝 Maintain engagement,✅ Correct
1343,1,0,0,0,58,1,2,1,2,2,2,0,2,2,1,1,2,107.75,5118,0,0,0.23,🤝 Maintain engagement,✅ Correct
6870,0,0,0,0,39,1,2,1,0,2,0,0,0,0,1,0,1,81.4,2798,0,0,0.03,🤝 Maintain engagement,✅ Correct
4213,0,0,1,1,4,1,0,0,0,0,0,2,0,2,0,0,1,61.45,1931,1,0,0.28,🤝 Maintain engagement,❌ Incorrect
3891,1,0,1,1,52,1,2,1,0,2,2,0,2,0,1,1,1,95.7,4209,0,0,0.12,🤝 Maintain engagement,✅ Correct
58,0,1,1,0,70,1,2,1,0,2,2,0,2,2,1,1,2,104.8,5673,0,0,0.19,🤝 Maintain engagement,✅ Correct
3845,0,1,1,0,65,1,0,1,0,0,0,0,0,0,1,1,0,70.95,3883,0,0,0.08,🤝 Maintain engagement,✅ Correct
6323,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.95,3750,0,0,0.42,🤝 Maintain engagement,✅ Correct
211,1,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,97.65,5490,0,0,0.37,🤝 Maintain engagement,✅ Correct
4817,1,1,1,1,29,0,1,0,0,2,2,0,0,0,0,1,3,35.65,55,0,0,0.38,🤝 Maintain engagement,✅ Correct
5173,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.55,6324,1,1,0.64,📉 Offer retention benefit,✅ Correct
